Unnamed: 0,id,lyrics,is_english,genres_list,popularity,release_date,artist_id,artist_name,artist_popularity,artist_followers,artist_picture_url
2166,5A0aUvnfAEcmUx3hoXjI8R,boy there you go you re tellin me that you love me when will you know that you belong to another girl who loves you you are fine you blow my mind with the things you do to me blind she s not blind things you do for me but i know i m so into you i don t know what i m gonna do boy you got me so confused i don t know what i m gonna do friends ask how could i give myself to one who belongs to someone else they just don t know your love s so good that they would want it for themselves fine you blow my mind with the things you do to me blind she s not blind things you do for me oh i know i m so into you i don t know what i m gonna do boy you got me so confused i don t know what i m gonna do i m so into you i don t know what i m gonna do boy you got me so confused i don t know what i m gonna do  you re not you re not mine you re not you re not mine you re not you re not mine you re not ooh what am i supposed to do i m so into you i don t know what i m gonna do boy you got me so confused i don t know what i m gonna do i m so into you i don t know what i m gonna do boy you got me so confused i don t know what i m gonna do i m so into you i don t know what i m gonna do boy you got me so confused i don t know what i m gonna do i m so into you do do do do do do do do do do do do boy you got me so confused i don t know what i m gonna do6,True,,,,,,,,
2167,30fEL50V6Q06Dkr4HX5Tmy,if you could give me one good reason why i should believe you believe in all the things that you tell i would sure like to believe you my heart wants to receive you just make me know that you are sincere you know i d love for you to lead me and follow through completely so won t you give me all i ask for and if you give your very best to bring me happiness i ll show you just how much i adore you cause you mean the world to me you are my everything i swear the only thing that matters matters to me oh baby baby baby baby baby cause you mean so much to me now it s gonna take some workin but i believe you re worth it long as your intentions are good there is just one way to show it and boy i hope you know it that no one could love you like i could lord knows i want to trust you and always how i d love you i m not sure if love is enough and i will not be forsaken and i hope there s no mistakin so tell me that you ll always be true cause you mean the world to me you are my everything i swear the only thing that matters matters to me oh baby baby baby baby baby cause you mean so much to me cause you mean the world to me you are my everything i swear the only thing that matters matters to me oh baby baby baby baby baby cause you mean so much to me  there s a feeling in my heart that i know i can t escape so please don t let me fall don t let it be too late there s a time when words are good then they just get in the way so show me how you feel baby i m for real oh baby baby baby baby baby cause you mean the world to me you are my everything i swear the only thing that matters matters to me oh baby baby baby baby baby cause you mean so much to me cause you mean the world to me you are my everything i swear the only thing that matters matters to me oh baby baby baby baby baby cause you mean so much to me2,True,,,,,,,,
2168,4aX4Oycsk1fhHIee1zqsDe,cut the music up a little louder yeah you had a lot of crooks try to steal your heart never really had luck couldn t never figure out how to love how to love you had a lot of moments that didn t last forever now you in a corner tryna put it together how to love how to love for a second you were here now you over there it s hard not to stare the way you re moving your body like you never had a love never had a love when you was just a youngin your looks were so precious but now you re grown up so fly it s like a blessing but you can t have a man look at you for five seconds without you being insecure you never credit yourself so when you got older it seems like you came back ten times over now you re sitting here in this damn corner looking through all your thoughts and looking over your shoulder see you had a lot of crooks trying to steal your heart never really had luck couldn t never figure out how to love how to love see you had a lot of moments that didn t last forever now you in a corner tryna put it together how to love how to love for a second you were here now you over there it s hard not to stare the way you re moving your body like you never had a love had a love you had a lot of dreams that transform to visions the fact that you saw the world affected all your decisions but it wasn t your fault wasn t in your intentions to be the one here talking to me be the one listening but i admire your poppin bottles and dippin just as much as you admire bartending and stripping baby so don t be mad nobody else trippin you see a lot of crooks and them crooks still crook  you see you had a lot of crooks try to steal your heart never really had luck couldn t never figure out how to love how to love see you had a lot of moments that didn t last forever now you in this corner tryna put it together how to love how to love see i just want you to know that you deserve the best you re beautiful you re beautiful yeah and i want you to know you re far from the usual far from the usual you see you had a lot of crooks try to steal your heart never really had luck couldn t never figure out how to love how to love see you had a lot of moments that didn t last forever now you in this corner tryna put it together how to love how to love see you had a lot of crooks try to steal your heart never really had luck couldn t never figure out how to love how to love yeah you had a lot of moments that didn t last forever now you in this corner tryna put it together how to love how to love98,True,,,,,,,,
2169,5dL5jv5GSCRoDhTtnY8maL,haha yeah whattup ma how you been yeah i know i know hehe it s all good girl your stare those eyes i your lips your smile i your hips those thighs i and i can t deny i i got a fetish for fuckin you witcha skirt on on the backstreet in the back seat of the yukon what s takin so long i m gettin anxious but patiently waitin for you to tell a nigga to move on between me and you we can find each other flyin abroad in my private g 2 i ain t tryin to g you ma i m tryin to see you bend over you know how we do it feet to shoulders bring heat to coldest night so ferocious now you street promotin the dick game is potent cause in the bed a nigga go hard like jordan sweat pourin lovin the way you be moanin grippin the sheets lookin at me lickin at me cause every woman just wanna be happy and it s cra zay but bay bay i girl your stare those eyes i your lips your smile i your hips those thighs i and i can t deny i i wanna get away cause you know like i know and there s a better day a comin i m hooked on your lovin believe me and when you hold my body i know you need me wait for me bay bay i ve been goin half crazy for your love and i was told that the sex better than drugs then get addicted boy listen i m the only piece of the puzzle you re missin like when we kissin bye bye bye you got a girl that ll ride ride ride so take me tonight and do what you do to me baby  girl your stare those eyes i your lips your smile i your hips those thighs i and i can t deny i shorty are you really gettin bored with me or him cause though i play a lot of games i play em to win but then again i m still young and i m livin my life you know you re right and i m the type to pull up to your bumper get your number baby i can only help but wonder what life would be without and you re my baby ah ah ah you can understand that my love is pain and how i feel in vain it s just a woman thang it s a man s world but i understand but there s still nothin different boy stick to the plan you be my down ass witcha round ass i know i m feelin you the way you re holdin my body the way you touch me girl your stare those eyes i your lips your smile i your hips those thighs i and i can t deny i i love when you touch me baby all over my body baby i love when you kiss me baby all over my body baby i love when you touch me baby all over my body baby i love when you kiss me baby all over my body baby girl your stare those eyes i your lips your smile i your hips those thighs i and i can t deny i babycakes you motherfucker you sons of bitches ain t none of these niggas real like us ya underdig and yes sir we here to stay right now let s get into this motherfucker ya understand 14,True,,,,,,,,
2170,71EHOyEOhNx1SzTebRRyng,i don t know what it is that you ve done to me but it s caused me to act in such a crazy way whatever it is that you do when you do what you re doing it s a feeling that i want to stay cause my heart starts beating triple time with thoughts of loving you on my mind i can t figure out just what to do when the cause and cure is you i get so weak in the knees i can hardly speak i lose all control and something takes over me in a daze and it s so amazing it s not a phase i want you to stay with me by my side i swallow my pride your love is so sweet it knocks me right off of my feet can t explain why your lovin makes me weak time after time after time i try to fight it but your love is strong it keeps on holding on resistance is down when you re around cries fading in my condition i don t want to be alone cause my heart starts beating triple time with thoughts of loving you on my mind i can t figure out just what to do when the cause and cure is you ohh i get so weak in the knees i can hardly speak i lose all control and something takes over me in a daze and it s so amazing it s not a phase i want you to stay with me by my side i swallow my pride your love is so sweet it knocks me right off of my feet can t explain why your lovin makes me weak  i try hard to fight it no way can i deny it your love s so sweet knocks me off my feet i get so weak in the knees i can hardly speak i lose all control and something takes over me in a daze and it s so amazing it s not a phase i want you to stay with me by my side i swallow my pride your love is so sweet it knocks me right off of my feet can t explain why your lovin makes me weak blood starts racing through my veins boy it s something i can t explain something bout the way you do the things you do it ohh off my feet i can t explain why your lovin makes me weak i get so weak in the knees i can hardly speak i lose all control and something takes over me in a daze and it s so amazing it s not a phase i want you to stay with me by my side i swallow my pride your love is so sweet it knocks me right off of my feet can t explain why your lovin makes me weak46,True,,,,,,,,
2171,6x53SJOV1PAZ8ZUwH4NFXQ,yeah we doin this one for all the ladies huh h town boys kickin it with my boy luke for the 9 3 you know what i m sayin cause we will be knockin boots gi shazam dino they goin do a little somethin for you real sexy like you know what i m sayin hey yo check the verse last night i thought to back to when we made good love listenin to some marvin gaye all night long now i want that whole thing back make these moments once again go right so won t ya won t ya uhhh do it for us babe good lovin body rockin knockin boots all night long yeah makin love until we tire to the break of dawn but oh come on a come on and turn the lights down and let me get on it yeah cause when i do just me and you it ll be so right a give me some good love a give me some good love somebody rockin baby ooh a give me some good love that s all i need i need a give me some good love i feel so good when i m near you that s why i always wanna be close to you i m so addicted i m so addicted to makin love to you baby all night long baby all night long long long long good lovin body rockin all night long oh oh makin love until we tire to the break of dawn but oh come on come on and turn the lights down and let me get on it uh cause when i do just me and you it ll be so right so right so right a give me some good love a give me some good love that s all i want baby a give me some good love a little body body rockin yeah a give me some good love complete rockin some sweet love give you mounds of pleasure cause i m ready i m so ready i m so ready baby to give you everything that we ve been waitin on so come on and give it to me baby ah yeah right about now we on the intermission tip so all you ladies go get your towels you know what i m sayin ha cause it s laid out like that you know but wait a minute we ain t through kick the vamp whoa ho oh oh baby whoa i want your good touch lady you re here with me my baby it s drivin me crazy so won t you come on come on and rock my body rock my body baby come on and rock my body yeah ha ha hey i wanna lay you down so let me make some sweet lovin baby i will turn the lights down low and close the door i ll do everything to you oh cause i m ready5,True,"['boy band', 'contemporary r&b', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",60.0,1993-01-28,21gGD9dUby5ls0belA1wqZ,H-Town,47.0,785052.0,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb48e775ef31291768ca6bf820', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517448e775ef31291768ca6bf820', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17848e775ef31291768ca6bf820', 'width': 160}]"
2172,5fVZC9GiM4e8vu99W0Xf6J,step one you say we need to talk he walks you say sit down it s just a talk he smiles politely back at you you stare politely right on through some sort of window to your right as he goes left and you stay right between the lines of fear and blame you begin to wonder why you came where did i go wrong i lost a friend somewhere along in the bitterness and i would have stayed up with you all night had i known how to save a life let him know that you know best cause after all you do know best try to slip past his defense without granting innocence lay down a list of what is wrong the things you ve told him all along and pray to god he hears you and i pray to god he hears you and where did i go wrong i lost a friend somewhere along in the bitterness and i would have stayed up with you all night had i known how to save a life as he begins to raise his voice you lower yours and grant him one last choice drive until you lose the road or break with the ones you ve followed he will do one of two things he will admit to everything or he ll say he s just not the same and you ll begin to wonder why you came  where did i go wrong i lost a friend somewhere along in the bitterness and i would have stayed up with you all night had i known how to save a life where did i go wrong i lost a friend somewhere along in the bitterness and i would have stayed up with you all night had i known how to save a life how to save a life how to save a life where did i go wrong i lost a friend somewhere along in the bitterness and i would have stayed up with you all night had i known how to save a life where did i go wrong i lost a friend somewhere along in the bitterness and i would have stayed up with you all night had i known how to save a life how to save a life how to save a life152,True,,,,,,,,
2173,2Fe6gDE0mCZz0g98i5QpVL,she a couple couple couple years younger but she badder than a motherfucker ass fatter than a motherfucker she got her own she don t need no ticket she get it yeah she got it so you know i m going to get it you my m y p y t she my m y p y t she my m y p y t she my pretty young thing and i ll do anything for her i want to love you pretty young thing you need some loving from a real one i want to love you pretty young thing you need some loving and i m a real one i m sayin hold up what s up what it do i ain t trying to do too much but come through cartier frames too much but it s cool the only thing strange they won t get off you say you want a rider well i got a ticket and later we can hide out you trying to get missing now i m all up in your mind now cool that s how i get you but you can t figure mine out see i m quite different a james bond nigga with a saint laurent fetish and thank god i never had a baby mother either snapchat shortie flash that for me clap back from niggas like that s not for you give her 50 feet fell in love in a week she penetrating my mind i penetrate that physique bitches i would delete digging our chemistry no limit to me and she come give me kiss on the cheek pretty thang  she a couple couple couple years younger but she badder than a motherfucker ass fatter than a motherfucker she got her own she don t need no ticket she get it yeah she got it so you know i m going to get it you my m y p y t she my m y p y t she my m y p y t she my pretty young thing and i ll do anything for her i want to love you pretty young thing you need some loving from a real one i want to love you pretty young thing you need some loving and i m a real one this ones for you hold the set down this ones for you suppose to get the crown pretty young girl toast for you and i this ones for you i just wanna see you shine nothing make a man feel better than a woman queen with the crown but for now it s a birkin theres a few things that for certain my lady we can make war or make babies i m a rider and a ticket that s comes with good planning and channeling your ambition i know this fat nigga that properly seen the vision he use to move keys he khaled a little different another one another one another one when she put it down on me i put them numbers up i love that jawn she 21 ok she old enough to drink might gotta be my lunch stay low and build with her coachella chill with her i got colorful we twinning cause every other color kylie come out wit i get them real nigga what she a couple couple couple years younger but she badder than a motherfucker ass fatter than a motherfucker she got her own she don t need no ticket she get it yeah she got it so you know i m going to get it you my m y p y t she my m y p y t she my m y p y t she my pretty young thing and i ll do anything for her i want to love you pretty young thing you need some loving from a real one i want to love you pretty young thing you need some loving and i m a real one hold up whats up what your name i shoulda ask the verse before don t throw shade alotta girls do too much for that fame but i can get to know you just from your page17,True,,,,,,,,
2174,67ZorjDM25q7bETfLbHdfS,you re the one for me you re the one oh yes oh yeah i know that you re somebody else s guy but these feelings that i have for you i can t deny she doesn t treat you the way you want her to so come on stop running i wanna get with you what your girl don t know won t hurt her anything to make this love go further you re the one when in need when in love cause you re the one this can be an undercover romance cause i feel that i m the type of girl you should give a chance taste and see how good it can be cause you don t have to worry baby  what your girl don t know won t hurt her anything to make this love go further you re the one when in need when in love cause you re the one so what s my chance in your pants say a thing know nothing oh no you re the one when in need when in love cause you re the one you re the one for me when in love you need you re the one for me when in love you need you re the one when in need when in love cause you re the one 2,True,,,,,,,,
2175,2rJWnAqSuLMls0KOv416Io,i miss those blue eyes how you kiss me at night i miss the way we sleep like there s no sunrise like the taste of your smile i miss the way we breathe but i never told you what i should have said no i never told you i just held it in and now i miss everything about you i can t believe it i still want you after all the things we ve been through i miss everything about you without you i see your blue eyes every time i close mine you make it hard to see where i belong to when i m not around you it s like i m not with me but i never told you what i should have said no i never told you i just held it in and now i miss everything about you i can t believe it i still want you after all the things we ve been through i miss everything about you without you whoa  but i never told you what i should have said no i never told you i just held it in and now i miss everything about you i can t believe it i still want you after all the things we ve been through i miss everything about you without you whoa oh no no mmm no mmmm3,True,,,,,,,,
2176,5lA3pwMkBdd24StM90QrNR,you know you you make me feel so good inside i always wanted a girl just like you such a p y t pretty young thing ooh where did you come from lady and ooh won t you take me there right away won t you baby tenderoni you ve got to be spark my nature sugar fly with me don t you know now is the perfect time we can make it right hit the city lights then tonight ease the loving pain let me take you to the max i want to love you pretty young thing you need some loving tender lovin care and i ll take you there girl ooh oh i want to love you pretty young thing you need some loving tender lovin care and i ll take you there yes i will ooh nothing can stop this burning desire to be with you got to get to you baby won t you come it s emergency cool my fire yearning honey come set me free don t you know now is the perfect time we can dim the lights just to make it right in the night hit the loving spot i ll give you all that i ve got i want to love you pretty young thing you need some loving tender lovin care and i ll take you there yes i will yes i will i want to love you pretty young thing you need some loving tender lovin care and i ll take you there yes i will hee eh  pretty young thing uh you make me sing ha ha ha pretty young thing uh you make me sing ha ha ha pretty young things repeat after me sing na na na na na na na sing na na na na na na na i will take you there take you there i want to love you pretty young thing you need some loving tender lovin care and i ll take you there take you there take you there i want to love you pretty young thing you need some loving tender lovin care and i ll take you there take you there hoo ooh hoo ooh oh baby oh baby hold on ooh ooh i want to love you p y t p y t i want to give you t l c t l c you re such a p y t to me pretty young thing oh baby oh baby hold on i want to love you p y t p y t i want to give you t l c t l c i just wanna love you you know ha ha ha i ll give you all that i got46,True,,,,,,,,
2177,1dObJGQUgJ7tWxJ0byON6W,ooh yeah yeah ooh remember ooh i remember and i wanna know where were you when i said i loved you and where were you when i cried at night waitin up couldn t sleep without you thinkin of all the times we shared i remember when my heart broke i remember when i gave up lovin you my heart couldn t take no more of you i was sad and lonely i remember when i walked out i remember when i screamed i hated you but somehow deep inside still lovin you sad and lonely no one knew all the pain i went through all the love i saved deep in my heart for you didn t know where i would go where i would be but you made me leave and plus my heart it just it just kept tellin me so oh i remember when my heart broke i remember when i gave up lovin you my heart couldn t take no more of you i was sad and lonely i remember when i walked out i remember when i said i hated you but somehow deep inside still lovin you so sad and lonely  there was nowhere else to go oh nobody else to turn to no for the rest of my life i promised myself i will love me first genuinely i remember when my heart broke i remember when i gave up lovin you my heart couldn t take no more of you i was sad and lonely i remember when i walked out i remember when i said i hated you but somehow deep inside still lovin you sad and lonely i remember when i walked out i remember when i gave up lovin you my heart couldn t take no more of you so sad and lonely hey i remember when i stormed out i remember when i gave up lovin you i was sad and lonely12,True,,,,,,,,
2178,2xxx3hyrkpFgrGi6iCVx9y,man i know we had a lot of tragedies lately i just wanna say rest in peace to aaliyah rest in peace to left eye rest in peace to jam master jay and everybody lost in the twin towers and everybody lost period all we got is hope i wish the way i was living could stop serving rocks knowing the cops is hot when i m on the block and i wish my brother woulda made bail so i won t have to travel 6 hours to see him in jail and i wish that my grandmother wasn t sick or that we would just come up on some stacks and hit a lick and i wish my homies wouldn t have to suffer when the streets get the upper hand on us and we lose a brother and i wish i could go deep in a zone and lift the spirits of the world with the words with in this song and i wish i could teach us all to fly take away the pain out cha hands and help you hold them high and i wish god never gave the men power to be able to hurt the people inside the twin towers and i wish god woulda turned they hearts righteous when they started to take innocent lives and become snipers but uh we will never break though they devastate we shall motivate and we gotta pray all we got is faith instead of thinking about who gonna die to day the lord is gonna help you feel better so you ain t gotta cry today sit at the light so long and then we gotta move straight forward cuz we fight so strong so when right go wrong just say a little prayer get ya money man life goes on let s hope cause i m hopeful yes i am hopeful for today take this music and use it let it take you away and be hopeful and he ll make a way i know it ain t easy but that s okay cause we hopeful i wish that you could show some love instead of hatin so much when you see some other people comin up i wish i could teach the world to sing watch the music and have em trippin off the joy i bring i wish that we could hold hands listen instead of dissin lessons from a grown man and i wish the families that lack but got love get some stacks brand new shack and a lack that s on dubs and i wish we could keep achieving wonders see the vision of the world through the eyes of stevie wonder and i hope all the kids eat and don t nobody in my family see six feet i hope them mothers staying strong you can make it whether you wit him or your man s gone and i wish i could give every celly some commissary and the po po bring the heat on them priests like they did r kelly and i wish that d o c could scream again and bullets could reverse so pac and biggie breath again then one day they could speak again i wish that we only saw good news every time we look at cnn i wish that enemies could talk and that super homie christopher reeve could still walk i wish that we could walk a path stay doin the right thing hustle hard so the kids maintain up in the game let s hope  cause i m hopeful yes i am hopeful for today take this music and use it let it take you away and be hopeful and he ll make a way i know it ain t easy but that s okay cause we hopeful wish the earth wasn t so apocalyptic i try to spread my message to the world the best way i can give it we can make it always so optimistic if you don t listen gotta live my life the best way i can live it i pray for justice when we go to court wish it was all good so the country wouldn t have to go to war why can t we kick it and just get em on and in the famous words of mr king why can t we all just get along or we can find a better way to shop and please and i hope we find a better way to cop a keys and i wish everybody would just stop and freeze and ask way are we fulfillin these downfalls and prophecies you can be wrong if it s you doubting with the faith of a mustard seed you can move mountains and only the heavenly father and ease the hurt just let it go and keep prayin on your knees in church and let s hope cause i m hopeful yes i am hopeful for today take this music and use it let it take you away and be hopeful and he ll make a way i know it ain t easy but that s okay cause we hopeful cause i m hopeful yes i am hopeful for today take this music and use it let it take you away and be hopeful and he ll make a way i know it ain t easy but that s okay cause we hopeful 6,True,"['chicago rap', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'trap', 'urban contemporary']",0.0,2005-01-01,6vbY3hOaCAhC7VjucswgdS,Twista,66.0,903351.0,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1612d54459b3ddb2a80f1430', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741612d54459b3ddb2a80f1430', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781612d54459b3ddb2a80f1430', 'width': 160}]"
2179,7wdFJbQooaXWEdjD9dSiBH,i m lying in my bed hear the clock tick and think of you caught up in circles confusion there s nothing new flashback warm nights almost left behind suitcase of memories time after sometimes you ll picture me i m walking too far ahead you re calling to me i can t hear what you ve said and you said go slow i fall behind the second hand unwinds if you re lost you can look and you will find me time after time if you fall i will catch you i ll be waiting time after time if you re lost you can look and you will find me time after time if you fall i will catch you i ll be waiting time after time after my picture fades and darkness has turned to gray watching through windows you re wondering if i m okay secret stolen all from deep inside the 808 s on time if you re lost you can look and you will find me time after time if you fall i will catch you i ll be waiting time after time time after  and you said go slow i fall behind the 808 s on time if you re lost you can look and you will find me time after time if you fall i will catch you i ll be waiting time after time if you re lost you can look and you will find me time after time if you fall i will catch you i ll be waiting time after time time after time time after time time after time time after time time after time time after time time after time time after time time after time time after time ,True,,,,,,,,
2180,63uR29DnkNPUiorL30cHnj,been watching you baby for a long time you look so good got my eyes on you i ve been watching you for so very long trying to get my nerve built up to be so strong i really want to meet you but i m kind of scared cause you re the kind of lady with so much class get my thoughts together for the very next day but when i see you lady i forget what to say your eyes and hair such a beautiful tone the way you dress and walk it really turns me on ooh you really turn me on ooh you really turn me on come on come on come on come and talk to me i really want to meet you can i talk to you i really want to know you come and talk to me i really want to meet you can i talk to you i really want to know you there you are again with the same smile each day i wanna know what it is that makes me feel this way i wish i could grab you tell you what it means to me to see you walking by my way it really makes my day before i go to sleep and dream about you i m a single man i hope that you are single too why do i seek something to set my mind free cause curiosity is bugging the hell outta me talk to me talk to me talk to me baby  come and talk to me i really want to meet you can i talk to you i really want to know you come and talk to me i really want to meet you can i talk to you i really want to know you i wanna know you wanna tell me your name let me play your game i wanna know you wanna tell me your name let me play your game i wanna know you wanna tell me your name let me play your game come and talk to me i really want to meet you can i talk to you i really want to know you come and talk to me i really want to meet you can i talk to you i really want to know you come and talk to me i really want to meet you can i talk to you i really want to know you come and talk to me i really want to meet you can i talk to you i really want to know you i wanna know you wanna tell me your name let me play your game i wanna know you wanna tell me your name let me play your game i wanna know you wanna tell me your name let me play your game i wanna know you wanna tell me your name let me play your game9,True,,,,,,,,
2181,1m2xMsxbtxv21Brome189p,yeah oh oh yeah alright oh oh oh it s amazing how you knock me off my feet mm every time you come around me i get weak oh yeah nobody ever made me feel this way oh you kiss my lips and then you take my breath away so i wanna know i wanna know what turns you on so i can be all that and more i d like to know what makes you cry so i can be the one who always makes you smile girl he never understood what you were worth and he never took the time to make it work no baby i m the kind of man who shows concern yes i do oh anyway that i can please you let me learn so i wanna know i wanna know what turns you on so i can be all that and more i d like to know what makes you cry so i can be the one who always makes you smile tell me what i gotta do to please you baby anything you say i ll do cause i only wanna make you happy from the bottom of my heart it s true tell me what i gotta do to please you baby anything you say i ll do cause i only wanna make you happy from the bottom of my heart it s true  i wish that i could take a journey through your mind ah alright and find emotions that you always try to hide babe ah oh i do believe that there s a love you wanna share oh oh oh i ll take good care of you lady have no fear uh oh so i wanna know i wanna know what turns you on so i can be all that and more i d like to know what makes you cry so i can be the one who always makes you smile tell me what i gotta do to please you baby anything you say i ll do cause i only wanna make you happy from the bottom of my heart it s true tell me what i gotta do to please you baby anything you say i ll do cause i only wanna make you happy from the bottom of my heart it s true i wanna know what turns you on so i can be all that and more i d like to know what makes you cry so i can be the one who always makes you smile i wanna know what turns you on so i can be all that and more10,True,,,,,,,,
2182,5k3VjTwIsOjQ2woGz3Yx71,i can t help but wait oh i can t help but wait check it out uh i see you you re with him he ain t right but you don t trip you stand by while he lies then turn right round and forgive i can t take to see your face with those tears running down your cheeks but what can i do i gotta stay true cause deep down i m still a g and i don t wanna come between you and your man even though i know i treat you better than he can girl i can t help but wait til you get that with him it don t change can t help but wait til you see that with me it ain t the same can t help but wait til you see you for what you really are baby girl you are a star and i can t help but wait it ain t fresh to just let him call the shots you re a queen you should be getting all that someone s got you should be rocking the latest in purses bracelets and watches you re worth much more than an occasional i love you i m thinking of you and i don t wanna come between you and your man no even though i know i treat you better than he can girl i can t help but wait til you get that with him it don t change can t help but wait til you see that with me it ain t the same can t help but wait til you see you for what you really are baby girl you are a star and i can t help but wait  get it together you can do better seeing is believing and i see what you need so i m gon to play my position let you catch what you ve been missing i m calling out girl cause i can t help but wait til you get that with him it don t change can t help but wait til you see that with me it ain t the same can t help but wait til you see you for what you really are baby girl you are a star and i can t help but wait til you get that with him it don t change can t help but wait til you see that with me it ain t the same can t help but wait til you see you for what you really are baby girl you are a star and i can t help but wait can t help but wait no no no no no no i can t help but wait oh can t help but wait no no no10,True,,,,,,,,
2183,3c6afiysmB7OnxQzzSqRfD,with every passing moment thoughts of you run through my head every time that i m near you i realize that you re heaven sent i think you re truly something special just what my dreams are really made of let s stay together you and me boy there s no one like you around oh baby i really like what you ve done to me i can t really explain it i m so into you i really like what you ve done to me i can t really explain it i m so into you it could be the way that you hold me it could be the things that you say oh i m not too sure what it is boy but i know i like feeling this way i think you re truly something special just what my dreams are really made of let s stay together you and me boy there s no one like you around oh baby i really like what you ve done to me i can t really explain it i m so into you i really like what you ve done to me i can t really explain it i m so into you i really like what you ve done to me i can t really explain it i m so into you i really like what you ve done to me i can t really explain it i m so into you  i really like what i feel when i m with you you re a dream come true don t you ever leave my side cause it feels so right i really like what you ve done to me i can t really explain it i m so into you i really like what you ve done to me i can t really explain it i m so into you i really like what you ve done to me i can t really explain it i m so into you i really like what you ve done to me i can t really explain it i m so into you i m so into you i m so into you oh i m so into you11,True,,,,,,,,
2184,7tjbm60E0t7SerbiG61cce,it never really mattered too much to me that you were just too damned old for me all that really mattered was you were my boyfriend and baby that s all that mattered to me let me love you down even if it takes all night let me love you down you know it s got to be so right remember when i drove you home from work i love the way you and me kiss goodbye mmm all of your friends think i m just too young for you so tell em i can do what girls their age can do oh babe let me love you down even if it takes all night let me love you down you know it s got to be so right let me love you down even if it takes all night let me love you down you know it s got to be so right oh it never really mattered too much to me that they were just too damned blind to see as long as i can love you down baby just be my man that s all that mattered to me let me love you down even if it takes all night let me love you down you know it s got to be so right let me love you down ooh let me love you down i know i know i could love you down down ooh love you down down know know know know know know know let me love you i wanna love you down let me love you i wanna love you down baby,True,,,,,,,,
2185,47TqCCnEliDp8NRDyIQoQq,this is what you do this is what you do this is what you do this is what you do you make me wanna leave the one i m with start a new relationship wit you this is what you do i think about a ring and all the things that come along wit it you make me you make me wanna leave the one i m with start a new relationship wit you this is what you do i think about a ring and all the things that come along wit it you make me you make me before anything began between us you were like my best friend the one i used to run and talk to when me and my girl was havin problems you used to say it ll be okay suggest little nice things i should do and when i d go home at night and lay my head down all i seemed to think about was you and how you make me wanna leave the one i m with start a new relationship wit you this is what you do i think about a ring and all the things that come along wit it you make me you make me wanna leave the one i m with start a new relationship wit you this is what you do i think about a ring and all the things that come along wit it you make me you make me now what s bad is you re the one that hooked us up knowin it should ve been you and what s sad is that i love her but i m fallin for you what should i do should i tell my baby bye bye should i do exactly what i feel inside cause i i don t wanna go don t need to stay but i really need to get it together  you make me wanna leave the one i m with start a new relationship wit you this is what you do i think about a ring and all the things that come along wit it you make me you make me wanna leave the one i m with start a new relationship wit you this is what you do i think about a ring and all the things that come along wit it you make me you make me at this point the situation s out of control i never meant to hurt her but i gotta let her go and if she may not understand it while all of this is goin on i tried i tried to fight it but the feeling s just too strong you make make make me you make me wanna you make me wanna you make me wanna you make me wanna you make me wanna you make me wanna you make me wanna leave the one i m with start a new relationship wit you this is what you do i think about a ring and all the things that come along wit it you make me you make me wanna leave the one i m with start a new relationship wit you this is what you do i think about a ring and all the things that come along wit it you make me you make me you make me wanna leave the one i m with start a new relationship wit you this is what you do i think about a ring and all the things that come along wit it you make me you make me wanna leave the one i m with start a new relationship wit you this is what you do 7,True,,,,,,,,
2186,48LssaV9HGhvHPYpT2uUev,i don t want no ball and chain to hang on me and i don t need no ties don t want your wedding ring i m looking for a guy who s fly ain t catching feelings see i already got a friend i ain t looking for your new beginnings all i want is your love can you give it to me all i want is your love can you give it to me see baby if you got a job it s cool don t want your money but if i need a little cash i ll ask but it won t hurt you honey so if you think you re the guy to love me right baby you listening cause i m looking for some loving a little rubbing and some good old kissing all i want is your love can you give it to me all i want is your love can you give it to me all i want is your love can you give it to me all i want is your love can you give it to me i don t want no headaches and i sure don t need no heartbreaks so if you think that you can t handle it give me all your love give me all your love give me all your loving  all i want is your love can you give it to me all i want is your love can you give it to me all i want is your love can you give it to me all i want is your love can you give it to me and baby give me it all night all night all night sugar na na na na and baby give me it all night all night all night sugar na na na na na keep giving it i m loving it keep giving it all i want is your love can you give it to me doin all night,True,,,,,,,,
